563478,29,33,36,41,10,28
483019,2,34,28,5,39,7
851478,25,40,8,6,34,45
124380,32,22,41,10,19,30
58896,29,11,45,38,8,40
216809,15,8,39,19,13,3
923822,8,33,0,15,3,32
332157,38,37,5,11,17,10
709500,2,9,23,12,27,19
581477,15,36,14,41,19,7
65268,22,38,2,24,26,32
642513,31,33,42,28,5,11
976758,41,31,4,28,30,35
830220,3,22,18,7,23,5
367781,41,42,44,3,45,40
220948,3,4,12,6,24,42
94261,12,8,17,25,28,37
404785,4,5,22,24,8,27
207897,38,3,6,39,13,29
271643,35,45,17,16,18,29
107591,29,12,14,45,10,27
394884,3,15,29,25,11,40
379993,19,31,22,29,38,13
221146,6,28,40,38,23,11
599108,31,22,35,42,25,1
903614,2,33,1,8,43,30
558605,6,17,18,3,33,16
600759,27,9,12,5,21,23
792012,0,34,3,6,42,19
553736,21,2,37,8,28,40
551083,24,4,36,39,5,44
140365,5,42,45,32,23,12
384162,20,12,1,11,45,9
708086,1,7,13,34,8,18
147148,20,38,31,2,41,33
696400,1,8,31,14,4,6
164352,26,30,14,39,41,23
820008,36,25,31,16,17,4
525428,14,25,39,36,1,31
835555,15,14,3,17,42,33
764706,27,33,25,32,34,23
347740,27,38,31,4,26,1
596490,19,23,36,45,2,27
575017,35,26,36,30,33,6
741955,40,31,2,33,12,1
685700,32,25,6,28,4,33
913711,31,14,32,2,24,44
883292,45,32,44,4,27,21
414967,31,35,19,3,44,42
586229,42,10,3,8,6,13
706936,8,38,26,4,5,41
278326,6,32,7,3,15,33
137280,27,25,36,30,1,37
929921,20,29,36,7,28,31
97397,39,0,2,7,11,17
666340,6,37,10,43,11,24
788857,4,31,10,9,36,0
507342,25,9,8,33,31,16
197566,32,16,3,34,19,31
867496,19,2,11,1,20,28
156124,37,36,6,35,0,44
519273,1,45,0,43,33,9
753794,32,37,19,18,41,12
59899,36,43,39,26,44,12
778414,35,31,11,20,17,34
279656,45,42,28,40,21,38
20583,34,11,7,0,28,4
711618,37,10,40,42,34,17
207767,31,5,38,9,33,0
56878,26,30,37,10,5,20
896913,21,39,2,11,25,12
242503,32,45,13,30,2,33
636858,22,23,14,45,6,29
294242,4,17,8,43,26,30
621013,20,16,11,33,43,19
366076,4,13,19,43,16,23
323116,5,41,39,25,17,11
118575,25,15,14,21,28,29
782318,15,41,34,26,36,1
643504,43,22,1,13,15,7
950325,13,9,41,4,31,29
162058,2,21,38,17,25,0
716474,32,2,0,39,21,7
166646,4,45,34,7,3,18
136094,24,12,13,14,20,36
396948,41,14,45,40,23,36
18188,29,16,26,7,33,32
994337,26,12,36,27,3,5
174652,31,38,32,34,35,7
850255,30,15,4,43,45,6
728267,23,13,19,20,32,18
279576,6,16,3,24,0,31
657786,25,8,7,38,42,44
891076,9,21,38,34,27,1
716683,41,34,8,1,25,20
454161,29,0,28,25,7,16
880475,15,38,37,14,17,6
710132,35,24,32,25,42,17
66342,16,8,0,2,31,37
775758,25,9,31,6,12,35
411352,31,1,3,13,6,34
684969,18,5,7,14,2,8
743741,13,30,21,36,25,38
4109,26,41,45,19,13,40
734528,27,8,24,12,11,40
616400,19,42,4,17,8,35
752483,23,0,24,9,21,41
961120,41,12,45,43,39,33
661039,1,30,40,17,7,29
780531,13,36,29,19,40,14
395453,37,19,20,41,17,11
119468,7,37,30,16,42,35
891530,32,44,29,4,24,33
757825,29,8,35,26,34,39
286561,43,42,11,39,22,6
715946,37,29,36,18,42,28
100789,44,37,10,4,32,19
985915,3,2,43,24,21,8
670954,19,15,40,7,43,17
987835,3,41,26,40,29,31
779003,33,3,20,5,6,35
329878,11,21,13,27,7,32
484426,7,34,6,39,19,22
91063,18,36,40,10,37,27
564512,8,21,38,7,13,44
474853,36,7,43,28,3,19
243186,8,41,15,26,12,13
500200,37,33,16,3,7,29
392743,2,3,20,8,38,21
116873,20,23,12,2,21,45
574305,33,45,21,10,15,3
152943,43,24,23,20,6,12
974157,11,28,30,8,20,35
559587,45,17,29,4,0,14
200513,34,26,14,22,29,35
357844,24,25,28,23,36,13
877679,17,30,25,19,34,35
407022,25,43,8,0,42,17
427197,24,26,7,31,29,19
513751,43,39,45,3,23,18
391990,45,36,37,5,10,34
417308,40,41,6,16,31,30
355110,41,13,19,3,30,44
678492,44,2,9,35,29,10
680330,26,36,31,30,41,3
14574,42,21,40,44,16,39
551666,17,44,12,1,0,18
120997,2,1,22,37,36,20
438323,9,0,44,12,13,5
171205,5,24,25,15,13,7
682272,40,43,18,19,14,45
950216,12,44,9,36,31,13
774548,13,44,9,27,8,16
305236,35,10,27,24,41,14
524671,11,35,1,13,21,10
826747,1,15,22,26,31,18
924890,20,11,2,17,41,42
605250,1,28,23,29,19,41
588650,23,17,26,37,40,2
844909,41,39,44,27,4,12
552417,25,13,24,18,37,1
887978,16,40,26,11,21,3
82006,8,11,15,16,27,9
208741,23,25,17,34,30,35
738459,37,36,3,30,22,7
124412,21,23,15,12,35,14
562243,38,17,44,40,18,31
97897,4,32,27,39,19,23
559614,29,34,22,32,16,45
595235,14,22,26,8,42,3
222654,26,22,36,15,16,37
188482,29,10,22,43,13,15
815512,45,4,19,31,43,13
548135,42,35,4,31,23,21
136798,2,33,12,0,36,4
67975,16,45,37,43,44,27
586743,26,9,23,29,45,35
420321,2,28,10,19,21,7
507337,14,11,34,8,1,42
522702,31,38,19,7,45,29
675308,16,14,21,1,6,3
790144,4,25,37,44,40,35
642293,10,4,37,5,43,1
840103,39,45,42,41,7,0
982515,41,29,8,18,43,24
585024,32,41,37,23,19,27
520082,11,10,29,1,40,0
784768,39,19,31,6,25,22
475219,22,27,43,15,38,16
570590,15,14,21,2,18,26
910436,39,25,33,24,17,36
203170,23,33,22,11,36,20
900350,14,32,41,35,17,21
43543,8,12,41,7,16,26
110558,28,18,39,13,21,32
818456,10,29,14,6,0,7
478250,8,27,4,22,7,32
873357,38,0,32,37,34,42
836752,18,4,8,36,32,24
183004,43,29,11,6,7,40
226835,28,12,39,15,38,20
784183,37,15,3,30,39,12
741019,6,20,0,11,29,45
215140,13,16,2,33,32,39
516235,44,19,10,4,20,41
739373,24,23,13,0,33,42
498073,20,34,40,32,23,31
294199,42,34,15,31,3,6
508912,5,3,24,14,20,17
938097,44,20,30,3,7,16
577409,25,37,22,43,18,17
125457,13,6,42,2,18,26
776183,7,21,37,29,44,43
668752,23,41,35,4,39,45
304698,9,2,11,39,36,35
404029,28,35,29,44,6,8
376441,14,41,0,3,1,21
782951,26,33,0,10,24,5
4650,19,44,26,11,38,13
902934,15,3,17,13,29,38
31732,37,30,11,44,17,6
466802,16,15,3,38,31,5
49339,30,14,28,38,34,44
195554,30,33,8,35,9,4
697409,0,29,27,42,41,31
196089,18,10,26,34,19,15
862104,7,41,3,26,39,31
381287,12,13,2,34,43,38
236421,22,45,3,43,23,6
262662,24,28,40,5,27,22
639467,41,2,5,24,22,21
41994,27,22,20,10,9,5
125489,35,34,44,17,23,22
854670,43,22,40,31,0,10
247409,35,26,32,6,22,29
512739,43,26,8,18,20,35
192868,20,39,33,28,29,17
123278,9,31,29,24,19,26
820233,31,44,10,23,39,41
826855,7,25,24,28,34,1
408596,28,23,13,10,5,24
595234,24,17,12,32,41,1
897746,32,27,26,20,34,40
570564,13,17,30,29,31,7
58618,26,17,8,9,22,29
795437,10,9,14,6,39,36
158793,25,29,31,43,32,2
169199,35,6,7,40,3,36
396430,8,9,31,27,28,20
352477,0,32,28,11,13,7
878213,32,31,36,0,35,10
392931,28,25,39,6,20,3
858051,11,34,16,27,15,10
577970,28,14,15,3,27,16
715053,4,11,20,16,45,29
285755,11,33,13,14,35,30
89962,11,1,4,19,27,6
477520,37,13,22,35,20,7
587599,17,32,43,40,6,15
80369,39,26,15,17,23,1
860632,38,44,1,3,25,9
171806,1,6,21,23,26,36
261848,21,38,4,43,15,35
401799,27,4,29,12,39,18
944068,17,39,5,28,7,21
286129,15,36,23,25,6,22
104286,37,27,38,12,25,33
869044,16,25,15,9,19,12
520592,21,11,24,17,10,25
719622,36,0,37,9,12,27
386776,18,3,16,12,19,6
988839,5,10,38,18,41,6
466534,13,26,31,9,34,45
99690,20,22,3,31,23,11
207232,3,13,38,34,33,31
962961,42,2,5,43,14,36
96163,33,30,13,32,1,39
458525,45,35,23,30,12,17
839220,16,42,15,5,18,27
963640,18,11,16,13,31,41
723361,5,6,9,31,39,10
998185,45,24,4,3,30,20
577265,26,25,32,10,16,27
208653,44,20,40,33,24,43
738935,18,8,28,30,20,0
602591,44,33,11,2,38,41
608776,3,28,11,17,21,25
122963,29,45,3,27,12,22
371364,37,8,12,32,17,4
50380,27,45,28,42,43,25
817069,10,37,21,24,13,0
623758,12,13,5,40,23,9
705659,18,2,31,7,39,21
559792,1,43,20,35,45,38
583068,31,22,23,29,28,3
318018,6,16,38,44,43,40
7551,38,0,42,20,13,9
900424,8,31,35,19,24,12
36863,5,15,45,36,9,14
892665,27,43,24,41,23,5
595299,35,21,16,19,41,11
90677,20,5,15,27,12,41
952786,14,13,7,33,20,37
83521,8,38,15,5,7,4
368913,31,11,32,1,6,29
528428,8,30,45,2,26,0
479300,4,25,16,39,26,38
146498,13,20,8,19,25,42
890878,41,43,2,10,9,19
701626,27,42,1,19,12,41
757445,41,14,27,25,31,32
358092,25,37,44,30,9,24
715995,27,3,40,19,23,12
903079,15,3,26,40,19,20
495585,1,31,16,2,5,17
937322,30,18,28,20,41,11
624709,11,18,23,31,28,10
740699,24,16,27,23,21,44
612392,11,40,34,33,36,0
744989,2,8,19,42,43,30
266739,14,9,26,15,30,25
569322,14,12,35,41,23,7
245225,10,21,32,24,9,26
807678,28,1,36,26,24,45
227947,7,32,1,2,42,43
336429,15,6,25,7,39,20
1053,12,20,23,28,30,17
972113,6,23,28,11,22,45
935326,3,11,17,38,37,8
159351,17,4,28,34,0,31
114168,5,20,13,17,6,4
775891,43,12,36,4,39,34
97567,3,26,8,28,21,43
819371,24,39,33,9,40,20
425769,45,7,0,38,20,31
290613,2,16,39,3,33,6
773071,39,11,15,8,12,6
712957,18,25,34,16,43,30
770472,25,0,7,36,2,3
360427,35,21,24,10,14,23
480989,44,34,31,26,22,25
266287,19,18,29,20,28,34
608328,15,38,27,28,43,33
454132,9,19,5,22,32,7
151853,14,32,23,22,24,38
794703,19,18,26,31,11,21
338916,10,22,6,31,23,25
10519,2,0,31,35,30,18
211886,28,44,10,37,23,16
838497,27,21,15,5,43,10
571463,30,45,25,43,29,37
426909,4,37,18,33,24,27
321215,27,23,41,1,10,14
807481,12,17,23,41,30,10
178730,33,40,8,21,11,10
124957,31,38,39,4,32,44
199719,6,42,34,9,20,33
208235,15,29,19,43,38,7
310423,43,24,32,20,23,10
226095,11,1,41,18,27,21
750950,35,16,43,41,21,25
321635,45,44,27,34,19,1
591095,18,40,37,27,2,25
876326,35,43,8,29,21,25
715425,18,26,39,22,37,13
449365,36,2,44,9,1,33
616864,6,39,5,45,21,32
770634,21,4,27,9,44,30
394863,25,17,0,5,7,22
639126,8,33,22,28,44,25
10268,41,15,30,40,44,5
437893,8,40,25,11,2,4
123743,17,18,29,27,39,9
846763,40,35,21,38,7,22
20855,26,7,0,14,20,23
368262,35,24,6,22,3,42
446524,44,24,9,6,28,21
347059,20,6,38,33,41,13
246099,43,31,44,10,0,18
989340,13,39,29,31,44,35
828906,16,7,28,18,30,44
878036,8,39,17,1,3,41
555169,23,16,0,25,7,35
14901,14,31,35,1,7,19
314964,28,17,11,10,5,14
655708,17,14,18,13,11,8
289067,25,32,28,39,16,2
660233,44,18,36,5,14,23
442312,9,7,14,18,24,37
28835,12,6,38,40,39,44
246773,14,24,16,18,37,13
876780,5,24,13,16,42,25
362694,39,4,24,8,17,31
970546,7,15,1,39,40,26
916389,29,42,26,9,19,11
411109,23,13,15,45,9,43
114885,25,14,17,11,31,32
888102,13,7,22,42,37,19
64044,22,33,41,21,17,43
943504,27,8,43,7,34,38
315608,26,44,41,27,30,22
877827,6,7,14,4,2,31
310476,24,4,43,2,34,22
540844,37,21,16,2,11,41
295854,36,41,27,38,13,17
721566,37,35,31,28,10,30
135694,34,29,44,40,35,23
129499,30,4,6,3,7,24
205420,9,16,11,18,8,29
650283,45,15,33,42,44,31
62448,12,3,21,45,14,13
761275,18,41,43,33,9,31
846603,31,44,28,6,32,23
2726,28,43,8,20,18,15
771976,6,41,10,4,9,14
155454,21,23,33,2,32,12
664904,32,15,18,11,38,31
11799,43,7,45,32,5,2
174307,31,19,37,41,22,2
686005,19,31,39,27,41,9
284424,40,22,21,7,8,19
435065,37,28,12,22,5,41
374331,15,43,45,34,23,12
357372,9,11,13,45,37,18
770356,7,10,20,15,24,34
191596,40,32,39,42,21,28
211211,22,41,3,1,21,31
357460,20,38,19,11,0,45
52552,25,6,40,3,12,31
937369,33,36,38,4,8,13
414624,0,27,19,34,45,18
187155,4,10,38,0,37,11
171597,3,9,1,23,25,27
781680,23,3,40,6,31,2
964973,28,40,4,6,33,16
51434,39,43,3,15,21,14
333316,31,11,21,25,1,12
829247,43,36,29,7,35,14
424309,19,36,20,15,0,13
517825,22,26,20,19,24,5
408979,31,16,29,3,44,40
671540,29,30,39,21,26,24
580727,18,25,38,0,24,40
737764,32,3,15,39,43,9
477013,22,19,16,35,24,34
212439,41,6,35,16,30,34
854710,28,41,45,29,44,4
721575,20,0,8,15,31,28
364983,6,40,44,19,41,22
707011,44,8,23,4,45,34
896227,17,6,43,28,32,34
768221,1,32,29,45,44,19
373916,11,20,45,7,39,26
228962,17,29,31,2,33,40
546722,0,1,21,33,4,42
957137,17,12,44,38,33,18
905137,22,36,32,1,34,13
303203,39,6,12,1,13,22
886032,33,25,2,10,12,5
364326,27,21,35,1,14,31
969114,32,42,45,8,14,0
9432,10,37,24,43,5,23
464207,22,27,32,0,41,24
486236,44,3,32,43,11,16
759555,34,39,1,26,38,5
984627,12,2,36,19,37,35
821650,39,34,19,11,17,24
72614,40,11,41,32,35,39
332343,40,37,8,30,31,32
285248,16,5,21,37,3,19
620463,23,38,17,29,36,4
991057,11,37,4,26,15,25
890631,44,14,11,42,39,36
174826,32,4,40,6,39,15
17305,30,42,1,15,25,45
819891,7,1,40,45,26,41
600566,11,15,17,35,28,6
232665,37,8,26,35,5,45
329895,32,2,44,23,1,6
655018,3,38,43,34,18,16
931290,11,20,2,26,37,28
934031,36,28,8,5,29,17
859273,25,10,45,12,32,16
905348,12,3,19,31,0,26
50226,14,16,39,32,11,35
335335,33,16,9,30,23,35
697423,36,29,26,4,44,15
605313,32,27,31,37,24,6
498226,4,34,26,27,40,35
358042,31,26,19,15,14,23
103855,45,36,10,3,29,30
845487,18,23,40,36,24,19
976902,17,22,28,31,16,39
977855,24,29,15,1,28,41
632759,0,35,32,43,7,41
163901,32,11,31,35,29,21
502393,9,39,13,3,25,40
145714,13,5,36,20,29,37
569874,43,37,29,18,40,21
179956,1,4,36,10,32,7
322410,44,37,7,35,13,45
609284,11,40,43,31,7,20
436192,15,42,28,24,30,1
426455,36,15,7,24,14,42
327536,45,14,11,30,4,29
122621,2,21,15,45,44,31
535908,16,24,26,10,8,4
552670,29,2,36,33,45,30
691833,25,17,38,21,13,2
792333,36,45,43,1,38,40
816114,45,3,13,43,38,8
542082,5,25,15,22,18,17
336374,40,37,42,35,18,29
545855,32,36,3,13,43,39
998843,23,28,29,5,43,45
205877,36,1,3,39,19,21
375002,2,28,29,20,25,24
223925,27,29,20,36,26,15
479853,15,14,6,3,22,12
431917,0,11,19,33,29,35
911776,6,44,41,40,13,37
10900,20,9,42,17,14,6
283108,34,7,18,22,12,26
654375,32,44,31,37,26,1
845814,42,44,35,37,20,1
609148,12,1,35,44,19,3
354265,14,17,22,2,27,5
137696,22,12,42,1,16,19
451293,39,11,22,5,32,19
67256,7,27,10,41,33,23
944409,16,10,25,2,43,31
226379,18,24,42,5,23,13
677926,43,14,6,10,0,34
526272,29,34,22,10,19,31
436275,30,26,7,14,31,16
163921,31,29,42,16,27,37
852454,15,13,36,12,1,29
575742,42,16,25,6,44,33
558085,35,10,29,40,31,24
971281,5,7,27,2,29,28
493950,27,25,9,1,32,15
751577,0,24,44,11,35,25
802814,8,2,22,41,33,13
312615,41,19,12,28,6,17
303185,24,7,9,19,34,42
810506,16,45,15,18,32,24
104419,23,24,25,21,34,7
602220,6,40,3,25,39,16
268369,19,41,39,0,12,43
586441,33,29,4,35,32,5
199184,31,33,3,25,36,27
868676,30,22,12,26,24,15
807401,14,0,13,28,7,16
560313,30,29,33,36,2,34
8160,30,21,23,9,17,45
68937,35,1,27,20,0,34
852469,1,12,43,23,30,31
224028,6,15,0,29,35,34
32486,10,41,44,40,18,34
724594,14,37,34,44,5,28
668678,3,14,12,18,27,1
727629,21,0,43,5,29,16
184303,2,33,20,40,23,28
391395,29,26,14,32,41,1
721045,5,19,11,0,41,31
882578,38,31,23,2,10,32
424395,13,19,29,22,23,14
478101,41,29,13,30,40,45
660254,23,30,39,24,34,18
661187,3,40,16,4,10,21
309962,35,15,8,21,0,38
435681,15,7,29,33,45,3
354365,37,20,41,33,15,27
159390,36,29,1,41,23,38
415900,0,14,19,16,45,2
318883,38,7,26,3,9,11
668366,12,8,44,0,16,20
212660,5,36,22,34,15,39
772623,27,40,28,12,39,21
395709,0,44,42,27,16,29
868311,30,1,2,45,10,4
748070,44,39,9,21,28,24
999654,17,38,33,8,27,44
947995,36,21,12,45,27,31
443912,8,45,6,29,37,3
462523,43,0,17,5,32,42
928580,8,4,32,15,34,29
253184,32,10,30,6,20,17
519469,6,14,30,8,9,34
893776,27,19,35,38,12,41
830848,24,42,13,37,9,36
590921,38,21,32,14,30,34
931923,19,36,21,20,15,14
834585,10,31,7,0,32,25
836332,11,4,26,34,6,15
403622,27,10,17,31,37,44
675949,2,19,4,22,44,35
705378,26,35,13,41,43,33
297535,23,35,26,2,33,8
916426,34,38,28,27,6,42
106074,45,1,11,7,18,44
723536,16,21,45,3,9,6
322584,17,35,26,34,21,19
111722,3,4,33,17,39,42
853642,5,39,21,3,43,14
609756,13,5,41,17,22,37
272277,30,15,18,11,1,32
820003,40,6,24,7,20,19
402865,34,21,45,23,31,37
472623,15,9,1,22,29,13
652866,24,15,14,44,26,21
132307,29,12,35,41,16,9
419932,36,5,44,20,31,25
35848,0,15,14,5,25,7
747036,44,16,10,6,1,17
473923,19,12,24,32,20,22
811557,4,7,24,35,21,38
308849,15,5,1,6,0,37
512475,18,16,41,36,31,40
339360,29,4,28,10,30,19
324898,27,42,36,25,2,29
115493,23,10,5,29,37,14
120709,23,43,21,9,11,27
377621,3,2,5,7,36,37
522278,9,25,13,2,19,39
550793,7,31,26,2,10,3
906791,4,35,7,22,11,44
784149,41,18,32,33,24,10
265213,1,18,11,38,34,33
595157,20,26,17,9,44,37
233059,18,7,33,42,27,10
724873,14,39,8,45,24,4
68398,3,17,42,13,23,43
820163,15,29,34,27,12,1
746394,20,7,30,24,9,29
729908,32,3,7,40,21,27
598299,12,18,8,9,41,22
692654,43,35,1,22,37,21
788938,36,20,10,9,28,29
628490,12,43,19,28,16,8
42936,15,44,28,36,11,39
131998,1,31,28,2,35,13
62703,8,6,43,13,19,18
200706,21,8,37,12,19,10
823000,9,4,23,1,11,2
91748,25,22,18,33,21,1
574375,22,11,25,9,10,3
94768,39,30,25,7,45,42
357866,38,11,44,41,42,18
771920,40,33,32,42,21,7
442458,37,14,41,7,6,20
619790,1,4,30,35,36,0
941893,38,34,21,17,15,40
892572,45,2,16,31,43,3
30600,42,27,23,7,37,30
88652,4,32,45,8,11,17
509007,38,28,37,31,40,9
139570,2,21,4,32,6,3
453594,37,44,41,4,33,6
537340,42,8,16,4,25,28
718892,17,32,28,2,43,14
887119,6,3,41,30,16,26
342686,32,41,34,1,30,3
456893,18,40,7,39,29,34
353516,20,43,15,23,30,27
426759,19,18,44,10,15,45
113420,3,38,31,34,10,12
85166,8,7,40,25,17,32
530683,23,34,41,20,31,42
489568,32,19,40,17,8,16
305354,24,37,28,5,6,18
696111,1,10,44,15,9,14
94031,31,1,0,2,12,19
674062,1,40,25,24,41,13
330265,1,44,2,20,5,10
95112,34,23,31,14,32,40
527638,18,8,37,43,34,33
815370,21,20,12,5,45,38
17323,5,32,39,1,9,30
407809,34,27,17,10,33,5
653103,32,9,15,8,29,2
709206,12,19,32,34,37,14
637129,12,39,30,40,19,16
308789,36,12,0,18,29,28
526540,42,15,8,39,32,11
908590,1,21,0,5,10,8
947289,34,21,37,17,20,2
852667,35,32,34,10,40,17
670089,23,10,44,45,2,37
537219,43,44,40,41,9,27
197966,27,12,25,39,32,35
969641,24,14,43,30,42,13
125195,28,32,18,40,7,25
716767,19,26,37,11,1,21
719836,22,45,18,40,23,30
38917,43,41,26,38,40,12
434581,17,34,3,40,30,5
651335,37,26,36,38,23,17
701683,29,31,32,25,1,11
474136,23,45,5,0,40,31
324981,11,7,38,13,8,9
230055,17,5,2,37,16,36
968953,44,27,13,29,33,19
487378,6,32,34,9,35,8
358885,19,18,21,5,34,30
672522,25,7,16,23,3,45
349771,18,21,13,39,40,43
423700,31,28,26,13,15,43
694376,45,12,37,0,13,34
508336,9,37,31,25,41,45
724998,16,26,23,6,0,25
856495,34,9,6,28,40,0
622348,6,36,4,31,45,9
848818,36,15,0,31,20,6
363375,13,34,11,35,10,17
16545,38,35,24,4,29,40
683016,19,1,20,28,16,27
562145,33,29,44,26,16,2
703293,38,35,42,28,12,27
333063,24,25,8,39,16,33
48263,28,4,1,31,45,6
622509,1,35,22,37,16,21
971615,1,33,10,41,44,37
419037,38,22,11,24,12,32
414242,30,4,7,14,24,17
475631,21,9,37,0,18,23
76907,12,37,18,7,15,14
582608,16,5,23,40,25,27
411635,39,22,31,29,15,44
402707,22,45,12,20,26,43
189962,15,30,22,25,20,7
948879,39,32,15,0,10,4
281843,37,8,33,2,19,18
344635,32,16,12,36,23,9
799639,40,36,23,32,0,22
662954,11,43,35,9,44,20
868910,11,15,5,40,28,22
792687,1,15,32,16,34,0
414720,30,36,24,25,15,2
667173,26,20,11,32,17,18
672110,8,19,22,41,37,32
580362,45,26,14,42,44,38
287609,34,20,26,28,23,42
442779,15,36,35,32,10,6
248870,24,30,38,42,3,9
351467,13,43,17,31,29,39
139030,13,39,12,32,4,36
850396,26,12,35,23,2,31
100902,5,20,10,4,2,42
39735,4,25,31,45,21,19
622448,24,2,11,20,6,28
136167,40,45,38,18,1,28
50987,3,10,41,27,34,35
175333,21,18,10,15,34,2
373971,16,15,43,32,8,23
605260,21,14,35,26,15,7
624391,13,45,19,26,21,2
73449,26,5,32,25,4,19
223742,1,30,36,4,37,12
191267,37,11,21,31,17,3
346903,15,30,35,31,38,12
368319,14,3,27,34,18,25
712226,44,13,29,33,8,9
601846,27,8,16,37,13,35
655328,10,4,35,12,16,28
361699,13,34,39,11,43,28
863954,31,34,23,19,17,29
907644,10,20,40,17,19,7
986218,27,32,0,40,33,36
484768,39,6,34,43,9,27
446248,45,17,18,6,40,35
90610,12,42,41,19,28,44
919910,43,36,31,30,13,4
271667,11,2,36,13,27,44
11908,27,12,35,22,16,32
697374,28,37,6,24,30,11
252026,8,4,40,41,29,14
433730,14,31,24,8,23,26
376159,30,45,13,19,26,34
54816,30,36,39,10,45,14
423255,45,34,11,42,17,4
428310,32,2,16,41,14,19
71266,16,37,17,29,21,43
113477,18,35,15,13,6,7
825351,37,41,18,31,4,17
39654,8,2,25,24,35,28
647595,42,30,2,7,41,37
247252,2,3,14,29,34,21
250354,10,4,14,37,36,19
899539,34,23,11,39,43,18
174508,43,34,32,25,13,0
134479,38,18,16,28,5,37
121026,32,7,11,20,38,40
523157,9,26,36,7,32,20
1675,15,11,34,39,33,42
31450,22,12,33,24,36,18
356773,15,41,9,20,28,19
69236,18,4,33,13,27,26
120773,33,15,13,20,8,23
696381,23,26,16,8,34,7
150252,0,5,44,31,8,9
880609,26,29,41,9,1,28
812600,0,21,1,18,41,5
115348,0,3,45,10,9,15
740119,28,14,44,15,0,17
445427,0,39,19,21,1,11
335551,4,9,34,13,0,25
846405,5,32,15,2,8,31
175301,23,40,0,7,45,17
252715,10,34,36,40,31,29
896297,9,40,43,19,3,23
282485,3,38,15,29,39,34
369932,1,35,25,17,36,5
598578,29,32,1,27,8,34
885777,11,38,44,10,23,9
634548,27,21,45,11,7,15
721660,42,26,9,25,43,3
195933,32,30,45,41,11,34
780002,21,3,5,26,25,12
742643,33,26,11,4,24,8
302268,25,11,5,6,34,37
531466,21,1,44,28,10,4
22221,45,38,5,11,39,1
391796,38,34,2,14,19,13
810218,31,23,9,13,0,35
139723,8,18,31,3,17,33
456577,39,11,16,41,10,25
496433,37,10,20,31,5,39
913708,38,22,33,16,36,21
199905,19,20,26,24,22,28
133696,33,0,13,32,7,34
572003,7,30,28,6,42,38
320238,42,41,20,3,39,23
480085,35,42,37,36,44,13
125850,12,36,19,22,7,26
76347,18,25,3,30,14,0
134045,26,1,29,10,45,33
93462,8,42,43,13,1,22
605921,44,41,18,35,9,14
918207,17,10,42,23,38,3
79416,19,4,3,44,13,24
155178,30,23,10,33,7,6
127423,36,31,5,41,39,19
577793,42,11,40,44,17,31
878400,16,31,34,19,27,41
878880,26,42,34,45,27,37
74221,9,36,10,18,19,7
243501,20,43,24,31,29,28
823690,40,31,43,9,13,21
